id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
1306_mz3_iin_sirius_1590	C28H56N3O6S	[M + H]+	Polyketides	0.7965601086616516	Macrolides	0.18291904032230377	Open-chain polyketides	0.020546583458781242	Alpha amino acids and derivatives	0.9440825581550598	Amino acids and derivatives	0.9938182234764099	Amino acids, peptides, and analogues	0.9926315546035767	Carboxylic acids and derivatives	0.9984021782875061	Organic acids and derivatives	0.9998476505279541	Organic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Macrolide lactams; Amines; Sulfenyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1756_mz3_iin_sirius_2334	C34H67NO5	[M - H4O2 + H]+	Fatty acids	0.6616455316543579	Sphingolipids	0.6493570804595947	Open-chain polyketides	0.09357322007417679	Amino acids and derivatives	0.6180843710899353	Amino acids and derivatives	0.6180843710899353	Amino acids, peptides, and analogues	0.5861181020736694	Carboxylic acids and derivatives	0.9441140294075012	Organic acids and derivatives	0.9180314540863037	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1801_mz3_iin_sirius_2387	C37H62N2O8	[M + Na]+	Polyketides	0.850294291973114	Linear polyketides	0.33320415019989014	Open-chain polyketides	0.2044658213853836	Macrolides and analogues	0.5042741894721985					Macrolides and analogues	0.5042741894721985	Phenylpropanoids and polyketides	0.44825437664985657	Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Macrolides and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1685_mz3_iin_sirius_2250	C39H67NO11	[M + Na]+	Terpenoids	0.7652670741081238	Diterpenoids	0.1850772351026535	Open-chain polyketides	0.13112901151180267	Carbohydrates and carbohydrate conjugates	0.7666999697685242			Carbohydrates and carbohydrate conjugates	0.7666999697685242	Organooxygen compounds	0.9999992847442627	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1499_mz3_iin_sirius_1977	C32H62N2O10	[M + Na]+	Polyketides	0.8382119536399841	Linear polyketides	0.26192712783813477	Erythromycins	0.43832555413246155	Aminosaccharides	0.6418368816375732	Aminosaccharides	0.6418368816375732	Carbohydrates and carbohydrate conjugates	0.8991039991378784	Organooxygen compounds	0.9999963045120239	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid derivatives; Dialkyl ethers; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; 1,2-aminoalcohols; Oxanes; Aminosaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1376_mz3_iin_sirius_1727	C42H56O5	[M + H]+	Terpenoids	0.9953938722610474	Carotenoids (C40)	0.9888211488723755	Carotenoids (C40, Î²-Î²)	0.9895883798599243	Xanthophylls	0.5701884627342224	Carotenoids	0.5004468560218811	Tetraterpenoids	0.5472949147224426	Prenol lipids	0.9945585131645203	Lipids and lipid-like molecules	0.9935144186019897	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carotenoids; Cyclic alcohols and derivatives; Xanthophylls; Tetraterpenoids; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1686_mz3_iin_sirius_2251	C40H58O	[M + H]+	Terpenoids	0.9984612464904785	Carotenoids (C40)	0.9643784165382385	Carotenoids (C40, Î²-Îµ)	0.15651953220367432	Xanthophylls	0.8951665163040161	Carotenoids	0.8945293426513672	Tetraterpenoids	0.899626612663269	Prenol lipids	0.9905400276184082	Lipids and lipid-like molecules	0.9980970025062561	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organooxygen compounds; Carotenoids; Xanthophylls; Tetraterpenoids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1757_mz3_iin_sirius_2335	C33H72N3O8S	[M - H2O + H]+	Fatty acids	0.9258666038513184	Glycerolipids	0.08837071806192398	Monoacylglycerols	0.14177535474300385	Tetraalkylammonium salts	0.9791244864463806	Tetraalkylammonium salts	0.9791244864463806	Quaternary ammonium salts	0.9599238038063049	Organonitrogen compounds	1.0	Organic nitrogen compounds	1.0	Organic compounds; Organosulfur compounds; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Quaternary ammonium salts; Secondary alcohols; Trialkylamines; Polyols; Amines; Tertiary amines; Organic cations; Organic salts; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1443_mz3_iin_sirius_1886	C35H58O2S	[M + H]+	Terpenoids	0.9548309445381165	Triterpenoids	0.261725515127182	Acyclic triterpenoids	0.12455026805400848	Diterpenoids	0.5183423757553101			Diterpenoids	0.5183423757553101	Prenol lipids	0.9325566291809082	Lipids and lipid-like molecules	0.7894200086593628	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Prenol lipids; Organooxygen compounds; Thioethers; Diterpenoids; Sulfenyl compounds; Dialkylthioethers; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1572_mz3_iin_sirius_2103	C33H60NO4	[M + Na]+	Fatty acids	0.9117168188095093	Linear polyketides	0.20350855588912964	Labdane diterpenoids	0.5014309287071228	Amino acids and derivatives	0.5086410641670227	Amino acids and derivatives	0.5086410641670227	Amino acids, peptides, and analogues	0.5705639719963074	Carboxylic acids and derivatives	0.8719804286956787	Organic acids and derivatives	0.9781259894371033	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Cyclic alcohols and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
1868_mz3_iin_sirius_2464	C49H77O6	[M + H3N + H]+	Terpenoids	0.9887163639068604	Carotenoids (C40)	0.297046035528183	Carotenoids (C40, Î²-Î²)	0.17894205451011658	Xanthophylls	0.8465067148208618	Carotenoids	0.824259877204895	Tetraterpenoids	0.7529663443565369	Prenol lipids	0.9748226404190063	Lipids and lipid-like molecules	0.9998563528060913	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Primary alcohols; Organooxygen compounds; Carotenoids; Xanthophylls; Tetraterpenoids; Secondary alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1307_mz3_iin_sirius_1591	C26H52N2O9	[M - H2O + H]+	Polyketides	0.563721239566803	Macrolides	0.26050204038619995	Erythromycins	0.3957785964012146	Aminoglycosides	0.6155607104301453	Aminosaccharides	0.2909032702445984	Carbohydrates and carbohydrate conjugates	0.3623048663139343	Organooxygen compounds	0.9999997615814209	Organic oxygen compounds	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Macrolides and analogues; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Aminoglycosides; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Secondary alcohols; Carbonyl compounds; 1,2-aminoalcohols; Dialkylamines; Polyols; Amines; Primary amines; Secondary amines; Alkanolamines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1802_mz3_iin_sirius_2388	C31H67N3O12S	[M - H2O + H]+	Fatty acids	0.634428858757019	Sphingolipids	0.1914496123790741	Monoacylglycerols	0.14565810561180115	N-acyl amines	0.5220192074775696	N-acyl amines	0.5220192074775696	Fatty amides	0.26588547229766846	Fatty Acyls	0.564463198184967	Lipids and lipid-like molecules	0.2044598013162613	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; N-acyl amines; Secondary alcohols; Polyols; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1444_mz3_iin_sirius_1888	C26H54O6	[M + Na]+	Fatty acids	0.3465046286582947	Diterpenoids	0.01344973687082529	Labdane diterpenoids	0.055588990449905396	Fatty alcohols	0.9619442820549011			Fatty alcohols	0.9619442820549011	Fatty Acyls	0.8452949523925781	Lipids and lipid-like molecules	0.8986803889274597	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Cyclic alcohols and derivatives; Fatty alcohols; Monosaccharides; Secondary alcohols; Polyols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1501_mz3_iin_sirius_1979	C26H30N2O10S2	[M + H3N + H]+	Amino acids and Peptides	0.6988717317581177	Î²-lactams	0.8689683675765991	Cephalosporins	0.309560090303421	N-acyl-alpha amino acids and derivatives	0.9421693086624146	Amino acids and derivatives	0.9911521077156067	Amino acids, peptides, and analogues	0.9907519817352295	Carboxylic acids and derivatives	0.9950475692749023	Organic acids and derivatives	0.9989670515060425	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Azetidines; Alkyl aryl ethers; Phenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Thioethers; Carboxylic acid esters; Acetals; Tertiary carboxylic acid amides; Thiohemiaminal derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Sulfenyl compounds; Dialkylthioethers; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1758_mz3_iin_sirius_2336	C33H72N3O8S	[M + Na]+	Fatty acids	0.5133922696113586	Ornithine alkaloids	0.27564114332199097	Polyamines	0.25266966223716736	Alpha amino acids and derivatives	0.6533611416816711	Amino acids and derivatives	0.8548373579978943	Amino acids, peptides, and analogues	0.8490408062934875	Carboxylic acids and derivatives	0.8775784969329834	Organic acids and derivatives	0.9995438456535339	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Organic sulfuric acids and derivatives; Carboxylic acid amides; Quaternary ammonium salts; Carboxylic acid derivatives; N-acyl amines; Sulfuric acid diamides; Sulfuric acid monoesters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Polyols; Amines; Sulfuric acid esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1445_mz3_iin_sirius_1891	C24H50O5	[M + Na]+	Fatty acids	0.6971134543418884	Glycerolipids	0.5175637006759644	Monoacylglycerols	0.5905691981315613	Fatty alcohols	0.9748556017875671			Fatty alcohols	0.9748556017875671	Fatty Acyls	0.9593852162361145	Lipids and lipid-like molecules	0.9442082047462463	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Primary alcohols; Organooxygen compounds; Fatty alcohols; Secondary alcohols; Polyols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1308_mz3_iin_sirius_1594	C24H50N3O7	[M - H4O2 + H]+	Amino acids and Peptides	0.6583897471427917	Small peptides	0.3686807453632355	Aminoglycosides	0.13368864357471466	N-acyl-alpha amino acids and derivatives	0.8425154685974121	Amino acids and derivatives	0.9400621652603149	Amino acids, peptides, and analogues	0.9511998891830444	Carboxylic acids and derivatives	0.9321839809417725	Organic acids and derivatives	0.9888476133346558	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Cyclic alcohols and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; 1,2-aminoalcohols; Alpha amino acid amides; Amines; Alkanolamines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1574_mz3_iin_sirius_2107	C31H56NO3	[M + Na]+	Fatty acids	0.5697803497314453	Pseudoalkaloids (transamidation)	0.4302422106266022	Steroidal alkaloids	0.37737593054771423	Steroids and steroid derivatives	0.5031033158302307					Steroids and steroid derivatives	0.5031033158302307	Lipids and lipid-like molecules	0.9003300070762634	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Piperidines; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Cyclic alcohols and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
